SMILES,SMILES_state,NLL
COc1ccc2[nH]ccc(=NCCCCCCN3C(=O)C=C(F)C3=O)c2c1,1,32.19
CCOC(=O)C(C#N)=CN(C)C,1,19.62
CC(N=c1nc(N2C(=O)OCC2C(C)O)cc[nH]1)c1ccc(Oc2ccccc2)cc1,1,22.0
COc1cccc(NC(=O)c2cc(S(=O)(=O)N(C)C)ccc2N2CCOCC2)c1,1,24.7
O=C(O)c1cn(Cc2ccc(Cl)c(Cl)c2)nc1Cl,1,25.46
Cc1ccc(C=C2SC(=S)N(CC(=O)Nc3cc(C(=O)O)ccc3C)C2=O)cc1,1,25.84
O=C(O)c1cc(-c2ccc(C=c3sc4n(c3=O)CCCN=4)o2)ccc1Cl,1,23.85
Cc1n[nH]c(C)c1S(=O)(=O)N1CCCC(C(=O)NCCCN2CCN(c3ccc(F)cc3)CC2)C1,1,27.42
CC(C)n1cc(CCS(C)(=O)=O)c2c(Nc3ccccc3)cc(C(=O)NC(CCSc3ccc(N=C(N)N)cc3)C(=O)O)cc21,1,56.82
CCN(CC)CC(=O)N1CC(CSC)C(NC(=O)C2CCCN2C(C)=O)C1,1,40.66
CCC(=O)N1CCN(CC)CC1C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(O)=NOC,1,44.9
CC1(C)CC(=O)C2=C(C1)N(NC(=O)c1ccncc1)C(=N)C(C(=O)Nc1ccc(Cl)c(Cl)c1)C2c1cc2ccccc2nc1Cl,1,33.02
CCOc1ccc(-n2ccnc2CN(CC)Cc2cnn(C)c2)cc1C1CCOC1,1,39.35
COc1cc(-c2cc(-c3ccc(F)cc3)c(C#N)c(=N)[nH]2)cc(OC)c1OC,1,21.65
COc1cccc(C2CC3NCCCC3CC2OC2CCCCC2)c1,1,37.0
Cc1oc(-c2ccccc2Cl)nc1CS(=O)(=O)CC(=O)NCc1ccc2c(c1)OCO2,1,23.09
CSCCC1OCc2c(c(O)n(-c3ccccc3)c2O)C1CCn1c(-c2ccccc2)c[n+]2c3ccccc3sc12,1,53.62
CCOC(=O)C1CCCC1S(=O)(=O)c1ccccc1,1,24.43
Nc1ccc(N=c2cc[nH]c3ccc(Cl)cc23)c(O)c1,1,24.76
CC(=O)NC(c1ccc(F)cc1)c1ccc(F)cc1,1,21.38
CCOC(=O)c1c[nH]c2c(ccc3ccccc32)c1=Nc1ccc(CN(C)C)cc1,1,27.32
CCCCCn1cc(C2=CCN(C)CC2)c2ccc(Cl)cc21,1,27.33
COC(=O)c1ccc(-c2ncc(-c3nc(=NCc4ccc(C(=O)Nc5ccccc5N)cc4)[nH][nH]3)o2)cc1,1,37.42
COc1ccc2[nH]c(=NC(=O)CC(CC(=O)O)c3ccccc3)sc2c1,1,23.34
CC(=O)NC(C(=O)NC(C(C)C)C(O)CC(Cc1cccc2ccccc12)C(O)NC1c2ccccc2CC1O)C(O)C=O,1,59.03
COc1ncc(Br)c(OC)c1C1SCC(=O)N1c1ccc(C#N)cn1,1,31.43
COc1cccc(-c2ccc3c(C(=O)NN)c[nH]c3c2)c1,1,27.35
CCCCCCCCn1c(Br)c[nH]c1=O,1,24.13
COc1cc2c(cc1OC)C(CCCO)NCC2,1,18.22
CC(=O)Nc1ccc(NC(=O)c2cc(C)oc2C)cc1,1,21.4
CCCCCCCCCCCOc1cc2nc3[nH]c(=O)[nH]c3cc2cc1OC,1,22.99
Cc1c[nH]c(=Nc2cccc(S(=O)(=O)NC3CCCC3)c2)[nH]c1=Nc1cccc(F)c1,1,32.07
Fc1ccc2c(c1)COC21CCN(Cc2ccc(-c3cccc(Cl)c3)cn2)CC1,1,28.19
C=CCOC(=O)NC(=O)c1sc2ccccc2c1Cl,1,29.26
COc1ccc(NC(=O)C(C#N)c2nc3ccccc3[nH]c2=O)c([N+](=O)[O-])c1,1,28.92
CN(Cc1cc2n(n1)CCCN(C(=O)c1ccc(F)cc1)C2)C(=O)c1ccc(Cl)cc1,1,30.53
COc1cc(C2=NOC(C3CC(C)C4(CC=C(C)C)OC5(C=CC(=O)CC5)OC4O3)C2)cc(OC)c1OC,1,53.21
ON=C(O)c1ccc(-c2ccccc2)cn1,1,18.77
Cc1[nH]nc2c1C(c1ccc([N+](=O)[O-])cc1)C(C#N)C(=N)O2,1,20.16
COc1ccc2[nH]c(-c3ccc(N4CCN(Cc5ccc6ncccc6c5O)CC4)c([N+](=O)[O-])c3)nc2c1,1,41.26
COc1ccc(OC)c(C=CC(=O)c2c(C)cccc2N)c1,1,27.2
O=C(c1ccccc1)C1C(=CCO)C2NC1c1cc(F)ccc12,1,38.46
CCCc1nc(=NCCC2CCCCC2)c2nc[nH]c2[nH]1,1,29.31
COC(=O)C(C)Nc1c(Cl)cc(Cl)cc1Cl,1,24.55
CCCCCCCCCC(=O)NC(C)c1ccccc1,1,22.17
Clc1ccc(COc2cc(Cl)ccc2NCCN2CCOCC2)c(Cl)c1,1,28.33
O=C(CSc1nc(=O)c(S(=O)(=O)c2ccccc2)c[nH]1)Nc1ccccc1F,1,22.95
Cc1cn2c(=O)cc(COC(=O)c3ccccc3NC(=O)c3cnn(-c4ccccc4)c3)nc2s1,1,30.86
CC(C)(C)c1ccc(S(=O)(=O)NCC(N)=O)cc1,1,24.01
O=C(Nc1ccc(Cl)cc1Cl)c1ccc(C(=O)OCc2ccccc2)cc1,1,29.0
Cc1cc2n(n1)C[S+]([O-])c1cc(C(=O)c3ccccc3)ccc1-2,1,32.32
O=C(NCc1ccco1)c1ccc(NC(=O)N2Cc3ccc(C(F)(F)F)cc3C2)cc1,1,23.88
O=C(c1nc(-c2ccccc2C(F)(F)F)c[nH]1)N1CCC(c2ccc(F)cc2)CC1,1,31.93
O=C(c1cccs1)N1CCCC(c2ncc[nH]2)C1,1,23.12
CC(=O)c1cc(-c2ccc(Cl)cc2)n(CCC(=O)Nc2ccccc2[N+](=O)[O-])c1C,1,27.11
CCN=c1[nH]c(=NCc2ccc(NC(=O)c3ccccc3Cl)cc2)c2cc(C)ccc2[nH]1,1,23.51
Cc1cccc(C)c1NC(=O)COc1coc(CN2CCOCC2)cc1=O,1,21.96
CCCCNCC1C2=Nn3cc(C)c4cc(OC)cc(c43)C2CC2C1C(=O)CC1(C)C=CCCC21,1,55.02
Cc1ccc(N)c(C)c1,1,15.78
O=C1c2cccnc2C(=O)N1Cc1ccc(Cl)cc1,1,19.63
CCn1c2ccccc2c2nc3ccccc3nc21,1,20.79
CCOC(=O)c1cc([N+]([O-])=Nc2cccc(C)c2)ccc1O,1,33.63
CS(=O)(=O)c1ccc(-c2cn3cccc(-c4ccccc4)c3n2)cc1,1,25.92
Cc1cc(C)c(NC(=O)Cn2[nH]nc(C(=O)Nc3cc(C)ccc3C)c2=N)c(C)c1,1,23.14
CC1CCC(C(=O)N(C)c2cc(C(=O)NC(CC(=O)O)c3ccc(Cl)cc3)ccc2-c2cccc(Cl)c2)CC1,1,33.73
CCOC(=O)C1CCN(c2ncnc3c2nnn3-c2ccc(CC)cc2)CC1,1,25.98
CCCC1CCN(C(=O)C(CN(C)C)c2ccc(N(C)C)cc2)CC1,1,34.4
CCC(C)N=c1cc(-c2cn(-c3ccc(OC)cc3)nn2)[nH]c(C)n1,1,32.52
CSc1nc(=Nc2c(C)cc(C)cc2C)c2c([nH]1)CCN(c1ccc(C)cn1)C2,1,25.09
CN(Cc1cccc(C(=O)NS(=O)(=O)c2cc(F)cc(F)c2)c1)CC(C)(C)C,1,35.66
CC(C)(C)OC(=O)N1CC(CN)C(c2ccc(C(=O)O)cc2)C1,1,24.94
CN1CCN(C(c2ccccc2Cl)c2nnnn2C(C)(C)C)CC1,1,22.31
Cc1cc(N2CCSCC2)n2nc(C)nc2n1,1,23.32
NC(=O)c1nn(-c2ccc3c(c2)OCO3)c2c1CCc1ccc(NC(=O)c3c(Cl)cccc3Cl)cc1-2,1,22.01
C=CCn1c(O)cc(=O)nc1SCC(=O)NCc1ccccc1OC,1,23.31
CCOC(=O)C1(C)CC(C)(C)N1C(=O)c1ccc(F)cc1,1,24.64
Cc1cc[nH]c(=NCCc2cn(CC(=N)N)c3ccccc23)n1,1,36.92
C=CCc1c(O)[nH]c2c(c1=O)C(=O)C(OC)=C(C(=O)OC)C2=O,1,36.38
COC(=O)Cc1ccc(NC(=S)NC(=O)c2ccc(Br)o2)cc1,1,25.65
CC(C)C(=O)Nc1ccc(O)cc1,1,19.57
CC(=CCC1CCCC2(C)C1CC=C1C3(C)CCC(O)C(C)(COC4(C)CO4)C3CCC12C)C(=O)O,1,48.6
Cc1cc(C)n(C(=O)COc2ccccc2C(=O)c2ccccc2)n1,1,26.54
CC1(C)OC(=O)N(C2CCC(NC(=O)c3nc4cccnc4[nH]3)CC2)C1c1ccccc1,1,26.04
O=C1c2c(sc3cccc(Br)c23)CCC1N1CCOCC1,1,33.31
Cc1cc(F)ccc1-c1ccc2c(c1)C1(C(=O)N(C)C(=O)N(C)C1=O)C1=C(CCCC1=O)N(C)C(=O)N2C,1,31.06
CC1(c2ccccc2)CN1C(=O)c1cccnc1,1,30.98
CCCC(=O)N1CCC(NC(=O)Nc2ccccc2)CC1,1,20.12
COCCC(=O)N1CCC2(CC1)CN(CC(O)C1CC1)C2,1,29.3
O=C(NC(=S)N1CCCC1)c1cc(Br)ccc1Cl,1,24.21
COc1ccc(S(=O)(=O)Nc2csc3ccccc23)cc1NC1CCN(C)CC1,1,28.12
CC(C)(CO)C1=CCCC2CCC3CC4=CC(N5CCCNC5=O)C(O)C=C4CCC3C2(C)C1,1,56.84
NC(N)=Nc1ccc(C2CCN(C3CC4CC3C(O)CC4N3CC4CCC(C3)C(=O)N4)CC2)cc1,1,52.96
Clc1ccc(-n2cnc3cnc4ccc(Cl)cc4c32)cc1,1,26.22
COc1cc(C=CC(=O)c2cc(OC)c3c(c2OC)OCO3)ccc1O,1,26.17
O=C(Nc1ccccc1)Nc1ccc(Br)cc1C(=O)O,1,20.78
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,1,17.25
CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCC(=O)c1ccccc1)C(=O)NCc1ccccc1,1,34.57
CC1(C)OC(=O)C(O)(c2ccccc2)O1,1,21.4
Cc1ccc2c(c1)cc(-c1nnnn1S(=O)(=O)c1ccc(Br)cc1)c1nnnn12,1,35.31
CCC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)c1cccc(C#N)c1,1,30.67
Cc1cnc(CN2CCCC3(CCC(C(=O)NCc4cnn(C)c4)CO3)C2)cn1,1,36.83
O=C(c1cc(C2CNC2)on1)N1CCOCC1,1,23.96
Cc1ccc(S(=O)(=O)N2CCc3ccc(S(=O)(=O)N4CCC(C)CC4)cc32)cc1,1,27.9
Cc1cc[nH]c(=NC(=O)Nc2ccc(Cl)c(Cl)c2)c1,1,19.95
COCc1cccc(CN(C)C(=O)Cn2nc(-c3cc[nH]n3)c3ccccc32)c1,1,42.85
COc1ccc(-c2cc3cc4c(C(F)(F)F)cc(=O)oc4cc3o2)cc1OC,1,26.76
COc1ccc(-c2nc3cccnc3o2)cc1,1,20.62
CCOc1ccccc1NC(=O)CCn1c(O)c2c(c1O)CC=CC2,1,20.71
CN1CCCN(c2nc3c(=O)ccccc3n2Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)CC1,1,33.64
CC(C)(C)c1ccc(S(=O)(=O)NCCC(=O)NNC(=O)c2ccccc2F)cc1,1,27.61
CC(=O)Nc1ccc(N2CCOCC2)c(S(=O)(=O)Nc2ccccc2)c1,1,22.55
COc1ccccc1C(=O)NCC(=O)OCc1ccc(C=NNC(=O)c2ccc(C(C)(C)C)cc2)o1,1,34.09
O=C(C=Cc1ccccc1)c1ccc(-n2cncn2)cc1,1,21.23
COc1oc(C)c(C)c(=O)c1C1C(C)=CCC2C(C)(COC(=O)c3ccccc3)C(OC(=O)CCl)CCC12C,1,38.78
CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc(S(C)(=O)=O)cc5)c4c3)cc2)CC1,1,23.53
C=CCN=c1nc(SCC(=O)Nc2ccccc2)[nH]c(N(C)C)n1,1,30.25
CCCCN=c1ncc(-c2nc(=Nc3ccc(N4CCOCC4)cc3)c3cc(OC)c(OC)cc3[nH]2)c[nH]1,1,32.31
CCc1cc(C(C)=O)c(O)c(C(C)C)c1,1,22.38
COc1ccc(-c2nnc(SCC#N)n2N)cc1OC,1,22.4
CCOC(=O)C(=O)Nc1sc2c(c1C#N)CCCCC2,1,22.37
COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)c2cnc(N3CCCCS3(=O)=O)s2)cc1,1,31.08
CC(=O)N1CCCC(c2cc(CNS(C)(=O)=O)c[nH]2)C1,1,30.32
CCCc1noc(-c2nc3c(-c4cccc(OC)c4)nccc3[nH]2)n1,1,31.28
Cc1cc(C)n(-c2cc(C(=O)Nc3c(C)n(C)n(-c4ccccc4)c3=O)n[nH]2)n1,1,23.72
CCOC(=O)C12CCC=C1N(Cc1ccco1)C(=O)C(CC(=O)NCC1CCCOC1)C2,1,23.95
Cc1cc(C(C)(C)C)cc(C)c1S(=O)(=O)N=c1cnc(Cl)c[nH]1,1,27.21
CCCSc1nc(=N)[nH]c(=NCC(C)O)[nH]1,1,24.15
COc1cc2c(O)c3c(c(O)c2c(O)c1C(=O)O)C1(C)C=CC(=O)C3O1,1,39.38
COc1ccc(-c2sc(CC(=O)O)c(-c3ccco3)c2CNC(C)(C)C)cc1,1,32.92
Cn1cc(S(=O)(=O)N2CCCC(C(=O)NCc3ccncc3)C2)cn1,1,24.06
CN1CCN(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccccc2)CC1,1,21.54
CC12CCC3C(CCC4=C(OO)C(O)CCC43C)C1CCC(=O)C2,1,33.8
FC(F)(F)Oc1ccccc1N1CCC(N2CCN(c3ccccc3)CC2)CC1,1,26.07
O=C(CN1C(=O)C(Cc2cccs2)=NC1=S)Oc1ccccc1O,1,39.17
CN(C)c1ncnc2c1ncn2Cc1cccc(Br)c1,1,20.14
NCCCCCCCCCNCc1cccc2ccccc12,1,22.93
NC(=O)C(c1ccccc1)(c1cccs1)C1CCCCC1,1,27.9
CCc1ccc(C=C2C=NNC(=S)N2N=Cc2cc(OC)c(OC)c(OC)c2)cc1,1,40.83
CC(=O)N(Cc1ccccc1)c1cc(O)n(-c2ccc(Cl)cc2)c1O,1,22.64
OC1C2C3CC4C2C2C1C3C42,1,24.08
O=C(N=c1[nH]ccs1)c1cc(S(=O)(=O)N2CCN(c3cccc(Cl)c3)CC2)ccc1F,1,25.55
N=c1[nH]c(-c2nn(Cc3ccccc3F)c3c2CCCC3)cs1,1,22.37
Cc1ccc(Cn2cc(COc3ccc(Cl)cc3Cl)nn2)cc1,1,22.17
CN(C)c1ccc(C2=Nn3c(Cc4ccc(C#N)cc4)nnc3SC2)cc1,1,26.41
CN(Cc1ccc(Cl)cc1)C(=O)c1ccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)cc1,1,27.8
Cc1csc2c(N3CCN(CCc4ccc(N5CCCC5)cc4)CC3)ccnc12,1,27.92
Cc1cc(-c2noc(-c3ccc(O)cc3)n2)c(C)n1C1CCS(=O)(=O)C1,1,33.06
O=c1cc(-c2ccccc2)[nH]c2ccc(N3CCCC3)cc12,1,20.47
Cc1cc(=NN=Cc2ccc([N+](=O)[O-])o2)c2ccccc2[nH]1,1,22.46
Oc1c(Cl)cc(-c2ccc3c(=Nc4cc(CN5CCOCC5)n[nH]4)[nH]cnc3c2)cc1Cl,1,29.54
COC(=O)C1C(CC2CC(=O)N(C)C(=O)C2)Oc2cc3c(cc2C1c1cc(OC)c(OC)c(OC)c1)OCO3,1,30.78
COc1ccc(CCn2c(=O)n(Cc3ccc4c(c3)OCO4)c(=O)c3c2nc2n3CCCN2c2ccccc2)cc1,1,37.47
O=C(c1ccccn1)N1CCCC(Cn2cccn2)C1,1,24.02
O=C(C=Cc1ccccc1Cl)c1ccc(O)c(O)c1,1,20.8
CCn1c(CC(=O)NC(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)NC(=O)COc2c(C)cccc2Br)cc(=O)n(CC(C)C)c1=O,1,50.67
Cc1cccc(C(=O)Nc2cccc(OC(F)(F)F)c2)c1[N+](=O)[O-],1,25.51
O=C(Cn1cc(COc2ccc(Cl)cc2)nn1)NC(=S)Nc1cccc(Cl)c1,1,29.96
Cc1ccccc1NC(=O)NC1CCC(CCN2CCC(c3cccc4c3OCCO4)CC2)CC1,1,22.63
CNC(=O)c1cccc(-c2cn3ccnc3c(=Nc3ccc(OC)c(OC)c3)[nH]2)c1,1,25.05
CCn1c2ccccc2c2c3ccccc3[n+](Cc3cccc(Cl)c3)c(-c3ccccc3)c21,1,35.24
COc1cc(-c2csc(=NCCO)[nH]2)ccc1S(C)(=O)=O,1,30.47
O=C1OCC2Cc3cc4c(c(O)c3N(C(=O)c3cccs3)C12)OCO4,1,26.79
COc1nn(Cc2ccc(N)c(-c3ccc(Cl)c(F)c3)c2)c(=O)o1,1,36.22
CC(C)c1ccccc1N=C(N)Nc1cccc(Cl)c1,1,23.27
COc1ccc(C2CC3(CC(c4ccccc4)C4NC(=S)CCN43)C(=O)N2c2cccc(O)c2)cc1,1,43.53
COc1ccccc1-n1ccn(Cc2ccc(F)cc2)c(=O)c1=O,1,23.84
CCCCn1c(=Nc2ccc(O)cc2)[nH]c2c1c(=O)n(C)c(=O)n2C,1,26.16
CC(=O)N=C(Cc1cccc2ccccc12)C(=O)Nc1ccc([N+](=O)[O-])cc1,1,27.71
C=C1C(O)CC(=CC=C2CCC3(C)C2CCC(C#Cc2ccc(C)cc2)(OC(=O)C=CC(C)(C)C)C3(O)C(C)CC)CC1O,1,55.7
Cc1ccccc1-n1cc2cccc(C(=O)NCc3ccccc3)c2n1,1,30.48
CC=C1CCN(C(=O)CCC(CC2CCNC2=O)=NC(O)C(CC2CCCCC2)NC(=O)c2ccno2)C1,1,43.1
c1ccc(-c2nc(=NC3CCNC3)c3nc(-c4ccncc4)ccc3[nH]2)nc1,1,32.64
CCN(CC)CCN=c1[nH]nc(-c2ccccn2)s1,1,23.26
Cc1ccc2c(c1)C1(Nc3ccccc3-c3cc4ccccc4n31)C(=O)N2,1,27.5
CCOC(=O)c1cc(O)n(-c2cccc(C)c2)c1,1,22.6
Cc1ccc(C(=O)NCc2cccnc2)cc1S(=O)(=O)N1CCOCC1,1,21.02
COc1ccc(C2C(=O)N(c3ncccn3)N=C3CCCC(=Cc4ccc(Cl)cc4)C32)cc1OC,1,33.52
CN1C(=O)NC(=O)C(=Cc2cc(Cl)ccc2OCC2CC2)C1=O,1,31.0
O=C(O)Cc1ccc(C(=O)O)cn1,1,22.73
Cn1cc(C(=O)NCCc2ccc(Cl)cc2Cl)c(=O)c2c(-c3ccccc3)c(-c3ccccc3)cnc21,1,31.84
O=C(O)C1CN(S(=O)(=O)c2ccc3c(c2)CCC3)CC2C(c3ccccc3)C(=O)N12,1,38.95
CC(=O)c1ccc(N2C(=O)C(=Nc3ccc(Cl)cc3)C(Cl)C2=O)cc1,1,22.92
Cc1nc(CC(=O)NNC(=O)NCCC(C)C)cs1,1,25.93
COc1ccc(CN=c2[nH]c(=NCc3c(C)noc3C)[nH]c3c2ncn3C(C)C)cc1,1,25.02
Fc1cccc(CNC2(c3ccc(F)cc3F)CCCC2)c1,1,26.34
C=C(CN1CCOCC1)C(C)=O,1,23.5
COc1ccc(-c2cccc3c(=N)c4cccc(O)c4[nH]c23)c(C)c1,1,29.67
CCOC(=O)C(C#N)C(=O)C(=O)c1ccccc1,1,24.37
COc1cccc(C=NNC(=O)Cc2ccsc2)c1,1,23.44
Cc1cn(C(C)CCCC(O)=NO)c(O)c1-c1ccccc1,1,31.83
CC1=C2CC(=O)NCCC2(C)CC2CCC3(C)C(O)CCC3C2C1,1,30.13
CC(=O)OC=C1CSC2C(N=c3[nH]cnc4[nH]cnc34)OC2C1C(=O)OC(c1ccccc1)c1ccccc1,1,32.26
COC(=O)C(C)N1C(=O)C(=Cc2ccc(Oc3cc(C)n(-c4ccccc4)n3)cc2)SC1=S,1,34.62
Clc1cccc(-c2ccnc3c(-c4ccc(Oc5ccccc5)cc4)cnn23)c1,1,25.88
Cc1cc(C(F)(F)F)c2c(N)c(C(=O)Nc3ccccc3Br)sc2n1,1,24.98
